	tweetUrl	time	text	replies	retweets	likes	date	iso_2
435	/WashinCor/status/1232696437345005568	2020-02-26 09:58:27	El Uruguay precisa urgentemente recuperar su Competitividad, para q la Industria, mediante Nuevos proyectos e inversiones, logre retomar la senda del crecimiento y Del Empleo de Calidad y conocimiento. https://twitter.com/maguirreh/status/1232692647959154688 …	1	4	5	2020-02-26	UY
439	/JEVG82/status/1232844542744899589	2020-02-26 19:46:58	Empleo en el Sector Electrico del Uruguay mi numero es +584149569690 , mucho sabre agradecerles	0	1	1	2020-02-26	UY
451	/GisselEscu/status/1233087661260386304	2020-02-27 11:53:02	No sé si es la mejor respuesta, pero es la conclusión a la que he llegado. Que Mujica, un tipo que, por antecedentes, edad y capacitación no habría podido aspirar a ningún otro empleo, haya sido presidente de Uruguay ya lo dice todo.	1	0	0	2020-02-27	UY
455	/ceventuales/status/1233127756030005248	2020-02-27 14:32:22	"¡Te estamos buscando!
Asistente Administrativo

Para postularte envía tu #curriculum a rrhh@eventuales.com.uy especificando en el asunto el nombre del cargo al cual aplicas.
#empleo #trabajo #ofertalaboral #rrhh #Uruguay pic.twitter.com/7goiWkgu5k"	0	0	0	2020-02-27	UY
454	/JUDITHBELANDRIA/status/1233100087833661440	2020-02-27 12:42:25	En Argentina l inflación es terrible..mi hija está allá y con  conocimiento te digo que es cuesta arriba. Y ella tiene un buen empleo. Uruguay en todo caso el camino; el Presidente va a dar  facilidades a los migrantes. Paraguay también puede ser, pero por favor INVESTIGUEN BIEN! pic.twitter.com/Lqxkrv8MPX	1	1	5	2020-02-27	UY
453	/carbodeca416/status/1233179000979193859	2020-02-27 17:55:59	"Así que vivís en el mejor Uruguay de la historia?!
Se ve que te gustan los asesinatos, los suicidios, las rapiñas, el desempleo, el déficit fiscal gigante que tarde o temprano le pega a los más pobres...
La peor educación en la historia, las personas en situación de calle, +"	1	0	0	2020-02-27	UY
452	/aracelish0512/status/1233151089429680135	2020-02-27 16:05:05	Tengo unos amigos en Uruguay pero me dicen que no hay empleo...	2	0	1	2020-02-27	UY
456	/FedericoMuttoni/status/1233130731808919552	2020-02-27 14:44:11	"50% de los trabajadores de #Uruguay están ""poco educados"", según #OIT
https://ilostat.ilo.org/es/2020/02/26/258-million-workers-in-the-world-are-over-educated-for-their-jobs/ … #educación #empleo #trabajo pic.twitter.com/JiSxabCZQT"	4	28	35	2020-02-27	UY
450	/Rivero_J/status/1233165590757617664	2020-02-27 17:02:42	No está llamando para darles empleo. De hecho, esa idea de que el Estado debe brindar empleo es una idea muy venezolana y además, socialista. En realidad el presidente de Uruguay quiere que vayan a invertir.	1	0	2	2020-02-27	UY
448	/rectormoreno/status/1233224415191666693	2020-02-27 20:56:27	Alfredo ahora comentarista de salud. De politólogo a médico. El desempleo es berraco. Y en el Centro Democrático te tienen borrado. Por ahí va a quedar la embajada de Uruguay...	1	4	20	2020-02-27	UY
447	/redtelework/status/1233026327080366082	2020-02-27 07:49:19	#Uruguay PREVE CRECIMIENTO 1,75% EN 2020 - https://redtelework.com/uruguay-preve-crecimiento-175-en-2020/ … - #Capacitación #DesarrolloDeCarrera #Economía #Empleo #Estrategia #Latitude #Outplacement #Talento #Tecnología pic.twitter.com/GDWlsV6lzW	0	0	0	2020-02-27	UY
446	/Gris__lluvia/status/1233046727999082496	2020-02-27 09:10:23	Más allá del que el negocio es ruinoso para uruguay( aunque muchos lo justifican por el pbi y empleo) , que otros elementos de coima hay como para que un fiscal investigue???	0	0	0	2020-02-27	UY
445	/anakinjaguar/status/1232986652554997858	2020-02-27 05:11:40	Pues sus embajadores ya están generando empleo especialmente en uruguay	0	0	0	2020-02-27	UY
449	/WildeBasilio/status/1232936039108444160	2020-02-27 01:50:33	"El problema se reduce a que Uruguay recibe gente de varios paaises con excusa de asilados ,cuando en realidad son cambios de forma de vida.
No se averiguan antecedentes ni intenciones.
En un pais bajo de empleo,crean mas incertidumbre.
Regular el ingreso de extranjeros ya."	0	0	3	2020-02-27	UY
471	/AegisConsultora/status/1233405699801206784	2020-02-28 08:56:49	"¡Actualizamos el resumen de oportunidades para sumarte al equipo de Tata Consultancy Services!
 Aquí todos los detalles:
https://www.aegisconsultora.com/ofertas-laborales/ …
#empleo #trabajo #job #febrero #uruguay #TCS #BPO #inglés #portugues #aleman #frances #payroll #recruiter pic.twitter.com/4PxKsaGLHo"	0	0	0	2020-02-28	UY
470	/lgdelothlorien/status/1233445089239863297	2020-02-28 11:33:20	Además, quién puede pensar que realmente se combatió la pobreza cuando tenemos un nivel de empleo y desempleo del 2007. Si sacamos las transferencias del estado, no sería descabellado pensar que tenemos una pobreza similar a la de ese año, es decir, alrededor del 30%.	1	0	0	2020-02-28	UY
469	/AegisConsultora/status/1233405796794454016	2020-02-28 08:57:12	" ¡NUEVAS OPORTUNIDADES LABORALES!

 ¡Agradecemos puedan compartir!

#trabajo #empleo #job #uruguay pic.twitter.com/sWtbySan8n"	0	2	1	2020-02-28	UY
468	/virgi31159/status/1233462128012648448	2020-02-28 12:41:02	Echa un vistazo a este empleo de Universidad ORT Uruguay https://www.linkedin.com/jobs/view/1756959912/?alternateChannel=search …	0	0	0	2020-02-28	UY
467	/wiltales30/status/1233451375717212162	2020-02-28 11:58:19	Llevan mas de media hora en la misma noticia q llegaron q los dejaron q desayunaron tienen huevo ojala le dieran el mismo despliegue a notias mas trascendentales como el embajador de Uruguay o las fosas de valledupar el desempleo pero no eso no importa	0	0	3	2020-02-28	UY
466	/MIRIAMROD61/status/1233478804196265984	2020-02-28 13:47:18	Brasil. Disminuye desempleo y en Uruguay la central sindical que no me representa, intenta arengar, contra la llegada del presidente brasileño, a nuestro país. Sea bienvenido presidente Bolsonaro al Uruguay! https://twitter.com/jairbolsonaro/status/1233475939260129280 …	0	9	23	2020-02-28	UY
465	/VillarMireia/status/1233404443384832001	2020-02-28 08:51:49	Algunos de los ingredientes para contrarrestar el impacto de la baja natalidad en Uruguay: la llegada de migrantes, un buen sistema de cuidados, una mayor formalización del empleo y una reforma de las pensiones que mejore su sostenibilidad y en particular su equidad @ONUUruguay	1	18	69	2020-02-28	UY
464	/DannyFeldman1/status/1233609161247776770	2020-02-28 22:25:18	Y cuánto empleo dan los importados en países que no producen (Chile, Uruguay, Bolivia....) está lleno de autopartes gas, talleres, services, concesionarios, operarios de puertos...	0	0	2	2020-02-28	UY
463	/hdario11/status/1233534352727924736	2020-02-28 17:28:02	será que le creemos porque hasta hace poco el desempleo era el más alto en mucho tiempo y milagrosamente disminuyó oiga viejo y qué pasa con el embajador emprendedor el que está en uruguay o no sabe sabe que la hablo y pidiendo glifosato para joder a los campesinos pobres inepto	0	0	0	2020-02-28	UY
462	/TitoReyes05/status/1233389542364852224	2020-02-28 07:52:36	A UN DIA DE ASUMIR NUEVO GOBIERNO Vazquez deja inseguridad desempleo empresas cerradas deficit un vice hechado y procesado por 1ra vez en el Uruguay y todo lo que las auditorias detecten cuando sean hechas ADIOS 15 AÑOS DE UN GOBIERNO FRENTEAMPLISTA CON MAYORIA ABSOLUTA	0	0	0	2020-02-28	UY
461	/aracelish0512/status/1233326564479127553	2020-02-28 03:42:21	Además en ningún momento se ha dicho que sea el estado el que de empleo, dije bien claro que en Uruguay no hay fuentes de trabajo!!!  Me refiero a la empresa privada,  para su información es poco probable que a un inmigrante lo contrate la cosa pública. Fin del comunicado	0	0	0	2020-02-28	UY
460	/chuwaka87/status/1233383235826147328	2020-02-28 07:27:33	Explícame por qué la mala gestión (que si en parte la hubo es innegable cómo en el primer mandato) . Por desempleo no es , por penas blandas tampoco (Uruguay es el país con el mayor porcentaje de presos detrás de cuba y EEUU) . Falta de efectivos , equipamiento etc tampoco	2	0	0	2020-02-28	UY
459	/CeciliaOrdeig/status/1233595911831461889	2020-02-28 21:32:39	El desempleo en Uruguay alcanzó la cifra más alta de los últimos 12 años https://www.telenoche.com.uy/nacionales/el-desempleo-en-uruguay-alcanzo-la-cifra-mas-alta-de-los-ultimos-12-anos … a través de @TelenocheUy	0	3	2	2020-02-28	UY
458	/lockito2/status/1233561200648126466	2020-02-28 19:14:43	"No.Lo que me causa gracia es la cantidad de datos,sin comprobar que me pones ahí y no se que pretendes.
Internacionalmente hoy Uruguay es visto como modelo.Cuando gobernaba el PC nos fuimos al bombo.
Record de pobreza,indigencia,de niños con desnutrición,desempleo,etc."	0	0	0	2020-02-28	UY
457	/WashinCor/status/1233544545536815106	2020-02-28 18:08:32	Concuerdo. Resistencia....a que ? A buscar que Uruguay salga del estancamiento de mas de 3 años, y que se recupere el empleo y la inversión ? https://twitter.com/aamorettivp/status/1233534124926869505 …	0	1	2	2020-02-28	UY
482	/Pamparatolujan/status/1233802355356950528	2020-02-29 11:12:59	Los que son amantes del fútbol uruguayo entienden crear la copa uruguay es una necesidad en empleo a muchas personas, crecimientos de clubes , jugadores etc	0	0	0	2020-02-29	UY
481	/Miguel19U/status/1233950475038257152	2020-02-29 21:01:33	El desempleo en Uruguay alcanzó la cifra más alta de los últimos 12 años https://www.telenoche.com.uy/nacionales/el-desempleo-en-uruguay-alcanzo-la-cifra-mas-alta-de-los-ultimos-12-anos … vía @TelenocheUy	0	0	0	2020-02-29	UY
480	/ceciliahache/status/1233762925585760256	2020-02-29 08:36:18	Yo diría la seguridad y el empleo, sobre lo que machacaron en las campañas políticas de Uruguay y EEUU(admito que no leo diarios chilenos). El margen fue tan chico aquí, y en EEUU el voto popular lo ganó Hillary, así que uno puede asumir que hubo pequeño giro al momento de votar.	0	0	1	2020-02-29	UY
479	/lamoskaentutwt/status/1233851345389707264	2020-02-29 14:27:39	Uruguay Trabaja qué es entonces? O Inefop? O la ley del primer empleo? O las cuotas de empleabilidad para las poblaciones minoritarias? Todo lo ven desde una visión empresarial, y no entienden que los procesos sociales distan de sus lógicas empresariales. No viene mal leer C. Soc	1	0	1	2020-02-29	UY
478	/VictorFierroF/status/1233818612705746944	2020-02-29 12:17:35	Tal cual. Ni hablemos de déficit fiscal, deuda externa por las nubes (no es de extrañar porque el FMI dice que es envidiable la situación económica de Uruguay!), desempleo, etc. Y siempre lo mismo, que el papá de Lacalle, bla, bla, bla. Son de manual.	1	0	0	2020-02-29	UY
472	/NicoCabralLapaz/status/1233818821619781632	2020-02-29 12:18:24	"Temas que las MURGAS no mencionaron.... los hombres es del 7,3%, y en las mujeres alcanzó al 10,7%.
El desempleo en Uruguay alcanzó la cifra más alta de los últimos 12 años https://www.telenoche.com.uy/nacionales/el-desempleo-en-uruguay-alcanzo-la-cifra-mas-alta-de-los-ultimos-12-anos … a través de @TelenocheUy @NicoCabralLapaz @lauraraffo @CarolAviaga
@AviagaPrensa"	0	4	9	2020-02-29	UY
476	/crossbitMp/status/1233899325970960384	2020-02-29 17:38:18	"No se si yo apunto muy alto, pero ninguna de las medidas revolucionó el uruguay. La discriminación, los asentamientos, la educación, y el empleo empeoro o estancó

(la baja d desempleo y aumento de salario no lo metería ahí, ya que subieron el desempleo gracias al salario minimo)"	1	0	0	2020-02-29	UY
475	/Zangiff/status/1233739335578660870	2020-02-29 07:02:34	#ituango #santurban #santurbannosetoca #reformapensional #reformalaboral #ojoempleo #ministrosdeodebrecht #odebrecht #desempleo #Uruguay #LoQueNoVeranEnLaPrensa #loquedicetobón #campanaporlaverdad #RenuncienIneptos #renunciecarrasquilla #duquecomprolaselecciones https://twitter.com/primaverasimple/status/1233450631807021056 …	0	0	1	2020-02-29	UY
474	/ERNESTOTENENBAU/status/1233722325377351680	2020-02-29 05:54:58	Porque los bonos soberanos de Uruguay desde hace tiempo  están muy por encima de la par es por la confianza que tienen los  inversores en Uruguay  y su conducción  economica,pese al déficit y el creciente  desempleo?	2	0	1	2020-02-29	UY
473	/LiberalPuro/status/1233880272371929088	2020-02-29 16:22:35	"ATENCIÓN
A partir del día de mañana el Uruguay pasará a sufrir:

- Alta tasa de inseguridad. 
- Desempleo. 
- Empresas cerrando. 
- Inflación. 
- Deuda a pagar neoliberal e ilegal. 
- Déficit fiscal de 5% lamentable e imperialista."	14	78	422	2020-02-29	UY
477	/fernandobriosso/status/1233868408363589638	2020-02-29 15:35:27	La Argentina de Cris, fue la q le sirvió a Uruguay,y Brasil hoy es potencia,record en todo,baja desempleo, crece pbi,y Argentina hoy esta mucho peor q con Macri,y el fa tuvo la suerte q le entraba plata de todos lados,era tirarla q no se notaba,pero cuando se acabó se notó	1	0	0	2020-02-29	UY
496	/canaltevemas/status/1234167185226031104	2020-03-01 11:22:41	"@LuisLacallePou: ""Desaceleración económica, desempleo, déficit fiscal. Debemos retomar la competitividad. Este gobierno tiene un compromiso de manejarse de manera austera. Cuidaremos cada peso de los uruguayos"". #CambioDeMando #Uruguay #1M #1DeMarzo por @canaltevemas"	0	0	0	2020-03-01	UY
505	/santi_iza/status/1234237235723194374	2020-03-01 16:01:02	"Es fácil no salirse del rango meta si no lo fijas, de todas maneras sigue sin pasar a los 2 dígitos (como era lo normal en la época).
Sobre la tasa de desempleo, si empeoró, pero no está descontrolada. La situación regional e internacional influyeron, pero no tanto como antes."	1	0	1	2020-03-01	UY
504	/Alf_d_melmac/status/1234138683466448897	2020-03-01 09:29:25	"Símbolo de un Uruguay con un deficit de 4,9
Record de homicidios
Record de rapiñas
Record de hurtos
Record de suicidios
% mas alto de adolescentes sin terminar secundaria 
Desempleo 9%
Cientos de millones en proyectos cerrados
Sigo?"	0	0	1	2020-03-01	UY
503	/DaminSurez3/status/1234262485521313793	2020-03-01 17:41:22	"Pobreza uruguay 2017 : 7.9%
Desempleo en 2014: 6% 
Déficit fiscal 2010: 0.5%
Inseguridad: Homicidios 2014-262 / 2018 mas de 400
Mortalidad infantil : 6.6 cada 1000 nacidos y bajando
Indigencia : 0.1 
Dolar: 2011 $18
Deuda FMI: 2006 se Termina de Pagarla 
Dinero BCU: 14,489 mill"	0	0	1	2020-03-01	UY
502	/ElLiberalDiario/status/1234249492192473089	2020-03-01 16:49:44	" | ¿Cuáles son los números económicos del país que toma Luis Lacalle Pou?

Déficit fiscal: 4,9%
Crecimiento de Uruguay 2019: 0,5%
Desempleo: 9,8%
Deuda pública bruta: 64,54%
Inflación en 2019: 8,79%
Gasto público: 31%

Fuente: Cifras Oficiales."	28	244	759	2020-03-01	UY
501	/MiremosaVer/status/1234166511893450753	2020-03-01 11:20:00	"@IvanDuque anda en Uruguay diciendo que la economía colombiana es la que más ha crecido (3,3%: cifra difícil de creer con nuestros niveles de desempleo e informalidad) en Latinoamérica, en el continente y en los países de la Ocde.

Tal vez por allá le crean, pero en Colombia..."	0	0	0	2020-03-01	UY
500	/kaosjimenez/status/1234209861526867970	2020-03-01 14:12:16	"Quieres expulsar la ONU y dices estabilidad jurídica en un país donde las masacres son el pan de cada día el desempleo en las cifras más altas 
el único beneficiado es San Clemente con sus fincas de dónde creé Uruguay que le llega la Coca por montones  pic.twitter.com/k2Q4CFUKuz"	0	0	0	2020-03-01	UY
499	/Pablo_Mieres/status/1234269138731913216	2020-03-01 18:07:48	Celebramos la democracia. Alternancia para impulsar los cambios que nuestro país necesita. Toda la energía y esfuerzo para un Uruguay más libre y más justo. Desde el ⁦@MTSSuy⁩ vamos a trabajar para recuperar el empleo, fomentar los acuerdos y reformar la seguridad social pic.twitter.com/B9RaYonAfF	34	37	312	2020-03-01	UY
498	/verdadsXX/status/1234224203756376067	2020-03-01 15:09:15	Lamentablemente el uruguayo tiene un mecanismo de defensa de negación, en los 70 decían que en Uruguay nunca iba a darse una dictadura, y llegó. En los 90 se creía que con el PN se iba a estar mejor que con el PC y no pasó, el desempleo fue gravísimo así como la producción nac*	1	0	0	2020-03-01	UY
497	/Santioliveracab/status/1234244268677632007	2020-03-01 16:28:59	Desempleo del 9%jajajaja si se esta muriendo de hambre medio Uruguay https://twitter.com/FacundoAbella8/status/1233825238183534594 …	0	0	0	2020-03-01	UY
